# Bannerlord Asset Reference Dump
# Generated: 2026-08-07 21:12:45 -04:00
# Source install: F:\SteamLibrary\steamapps\common\Mount & Blade II Bannerlord
# Game version: 1.4.7
# Generated by tools/build_asset_dump.ps1 - do not hand-edit, regenerate instead.
#
# Column layout matches the legacy bannerlord_assets_v1.3.15.txt exactly: existing bake scripts
# index it positionally (PhysicsShapes = 7, Meshes = 11).
#
# An empty Meshes column means the prefab has no visible geometry. Those are markers and logic
# nodes - spawn points, patrol points, animation points - and are intentionally included.
#
AssetName | Module | PrefabFile | RelativePath | InferredCategory | HasPhysics | HasCollisionShape | PhysicsShapes | PhysicsMaterials | Masses | BodyFlags | Meshes | Scripts | Tags | Flags | Mobility | OldPrefabName | ChildSectionCount | ChildTopNames
european_castle_corner_d_l3 | Native | castle_vlandia_l3.xml | Prefabs\castle_vlandia_l3.xml | architecture | yes | yes | bo_european_castle_corner_d_l3,bo_european_castle_corner_d_l3_05,bo_european_castle_corner_d_l3_06,bo_european_castle_corner_d_l3_07,bo_european_castle_corner_d_l3_01,bo_european_castle_corner_d_l3_02,bo_european_castle_corner_d_l3_03,bo_european_castle_corner_d_l3_04 |  | 1.000 |  | european_castle_corner_d_l3,european_castle_corner_d_l3_05,european_castle_corner_d_l3_06,european_castle_corner_d_l3_07,european_castle_corner_d_l3_01,european_castle_corner_d_l3_02,european_castle_corner_d_l3_03,european_castle_corner_d_l3_04 | WallSegment,DestructableComponent | reference |  |  |  | 9 | european_castle_corner_d_l3
european_castle_corner_e_l3 | Native | castle_vlandia_l3.xml | Prefabs\castle_vlandia_l3.xml | architecture | yes | yes | bo_european_castle_corner_e_l3,bo_european_castle_corner_e_l3_stairs,bo_european_castle_corner_e_l3_04,bo_european_castle_corner_e_l3_05,bo_european_castle_corner_e_l3_06,bo_european_castle_corner_e_l3_07,bo_european_castle_corner_e_l3_08,bo_european_castle_corner_e_l3_01,bo_european_castle_corner_e_l3_02,bo_european_castle_corner_e_l3_03 |  | 1.000 |  | european_castle_corner_e_l3,european_castle_corner_e_l3_stairs,european_castle_corner_e_l3_04,european_castle_corner_e_l3_05,european_castle_corner_e_l3_06,european_castle_corner_e_l3_07,european_castle_corner_e_l3_08,european_castle_corner_e_l3_01,european_castle_corner_e_l3_02,european_castle_corner_e_l3_03 | WallSegment,DestructableComponent,AmbientSoundEmitter | reference |  |  |  | 11 | european_castle_corner_e_l3,sound
european_castle_tower_round_a_l3 | Native | castle_vlandia_l3.xml | Prefabs\castle_vlandia_l3.xml | architecture | yes | yes | bo_european_castle_tower_round_a_l3,bo_european_castle_tower_round_a_l3_stairs,bo_european_castle_tower_round_a_l3_05,bo_european_castle_tower_round_a_l3_06,bo_european_castle_tower_round_a_l3_07,bo_european_castle_tower_round_a_l3_08,bo_european_castle_tower_round_a_l3_09,bo_european_castle_tower_round_a_l3_10,bo_european_castle_tower_round_a_l3_11,bo_european_castle_tower_round_a_l3_12,bo_european_castle_tower_round_a_l3_13,bo_european_castle_tower_round_a_l3_01,+3 more |  | 1.000 |  | european_castle_tower_round_a_l3,european_castle_tower_round_a_l3_stairs,european_castle_tower_round_a_l3_05,european_castle_tower_round_a_l3_06,european_castle_tower_round_a_l3_07,european_castle_tower_round_a_l3_08,european_castle_tower_round_a_l3_09,european_castle_tower_round_a_l3_10,european_castle_tower_round_a_l3_11,european_castle_tower_round_a_l3_12,european_castle_tower_round_a_l3_13,european_castle_tower_round_a_l3_01,+3 more | WallSegment,DestructableComponent,AmbientSoundEmitter | reference |  |  |  | 16 | european_castle_tower_round_a_l3,sound
european_castle_wall_gate_l3 | Native | castle_vlandia_l3.xml | Prefabs\castle_vlandia_l3.xml | architecture | yes | yes | bo_european_castle_wall_gate_l3,bo_european_castle_wall_gate_l3_stairs,bo_european_castle_wall_gate_l3_05,bo_european_castle_wall_gate_l3_06,bo_european_castle_wall_gate_l3_07,bo_european_castle_wall_gate_l3_08,bo_european_castle_wall_gate_l3_01,bo_european_castle_wall_gate_l3_02,bo_european_castle_wall_gate_l3_03,bo_european_castle_wall_gate_l3_04 |  | 1.000 |  | european_castle_wall_gate_l3,european_castle_wall_gate_l3_stairs,european_castle_wall_gate_l3_05,european_castle_wall_gate_l3_06,european_castle_wall_gate_l3_07,european_castle_wall_gate_l3_08,european_castle_wall_gate_l3_01,european_castle_wall_gate_l3_02,european_castle_wall_gate_l3_03,european_castle_wall_gate_l3_04 | WallSegment,DestructableComponent,AmbientSoundEmitter | reference |  |  |  | 11 | european_castle_wall_gate_l3,sound
castle_wall_roof_vlandia | Native | castle_wall_roof.xml | Prefabs\castle_wall_roof.xml | architecture | yes | yes | bo_castle_wall_roof_vlandia_09,bo_castle_wall_roof_vlandia_08,bo_castle_wall_roof_vlandia_07,bo_castle_wall_roof_vlandia_06,bo_castle_wall_roof_vlandia_05,bo_castle_wall_roof_vlandia_04,bo_castle_wall_roof_vlandia_03,bo_castle_wall_roof_vlandia_02,bo_castle_wall_roof_vlandia_01,bo_castle_wall_roof_vlandia_00 |  | 1.000 |  | castle_wall_roof_vlandia_09,castle_wall_roof_vlandia_08,castle_wall_roof_vlandia_07,castle_wall_roof_vlandia_06,castle_wall_roof_vlandia_05,castle_wall_roof_vlandia_04,castle_wall_roof_vlandia_03,castle_wall_roof_vlandia_02,castle_wall_roof_vlandia_01,castle_wall_roof_vlandia_00 | AmbientSoundEmitter |  |  |  |  | 1 | castle_wall_roof_vlandia_09,castle_wall_roof_vlandia_08,castle_wall_roof_vlandia_07,castle_wall_roof_vlandia_06,castle_wall_roof_vlandia_05,castle_wall_roof_vlandia_04,castle_wall_roof_vlandia_03,castle_wall_roof_vlandia_02,castle_wall_roof_vlandia_01,castle_wall_roof_vlandia_00
castle_wall_roof_empire | Native | castle_wall_roof.xml | Prefabs\castle_wall_roof.xml | architecture | yes | yes | bo_castle_wall_roof_empire_09,bo_castle_wall_roof_empire_08,bo_castle_wall_roof_empire_07,bo_castle_wall_roof_empire_06,bo_castle_wall_roof_empire_05,bo_castle_wall_roof_empire_04,bo_castle_wall_roof_empire_03,bo_castle_wall_roof_empire_02,bo_castle_wall_roof_empire_01,bo_castle_wall_roof_empire_00 |  | 1.000 |  | castle_wall_roof_empire_09,castle_wall_roof_empire_08,castle_wall_roof_empire_07,castle_wall_roof_empire_06,castle_wall_roof_empire_05,castle_wall_roof_empire_04,castle_wall_roof_empire_03,castle_wall_roof_empire_02,castle_wall_roof_empire_01,castle_wall_roof_empire_00 | AmbientSoundEmitter |  |  |  |  | 1 | castle_wall_roof_empire_09,castle_wall_roof_empire_08,castle_wall_roof_empire_07,castle_wall_roof_empire_06,castle_wall_roof_empire_05,castle_wall_roof_empire_04,castle_wall_roof_empire_03,castle_wall_roof_empire_02,castle_wall_roof_empire_01,castle_wall_roof_empire_00
castle_wall_roof_battania | Native | castle_wall_roof.xml | Prefabs\castle_wall_roof.xml | architecture | yes | yes | bo_castle_wall_roof_battania_07,bo_castle_wall_roof_battania_06,bo_castle_wall_roof_battania_05,bo_castle_wall_roof_battania_04,bo_castle_wall_roof_battania_03,bo_castle_wall_roof_battania_02,bo_castle_wall_roof_battania_01,bo_castle_wall_roof_battania_00 |  | 1.000 |  | castle_wall_roof_battania_07,castle_wall_roof_battania_06,castle_wall_roof_battania_05,castle_wall_roof_battania_04,castle_wall_roof_battania_03,castle_wall_roof_battania_02,castle_wall_roof_battania_01,castle_wall_roof_battania_00 | AmbientSoundEmitter |  |  |  |  | 1 | castle_wall_roof_battania_07,castle_wall_roof_battania_06,castle_wall_roof_battania_05,castle_wall_roof_battania_04,castle_wall_roof_battania_03,castle_wall_roof_battania_02,castle_wall_roof_battania_01,castle_wall_roof_battania_00
castle_wall_roof_aserai | Native | castle_wall_roof.xml | Prefabs\castle_wall_roof.xml | architecture | yes | yes | bo_castle_wall_roof_aserai_04,bo_castle_wall_roof_aserai_03,bo_castle_wall_roof_aserai_02,bo_castle_wall_roof_aserai_01,bo_castle_wall_roof_aserai_00 |  | 1.000 |  | castle_wall_roof_aserai_04,castle_wall_roof_aserai_03,castle_wall_roof_aserai_02,castle_wall_roof_aserai_01,castle_wall_roof_aserai_00 | AmbientSoundEmitter |  |  |  |  | 1 | castle_wall_roof_aserai_04,castle_wall_roof_aserai_03,castle_wall_roof_aserai_02,castle_wall_roof_aserai_01,castle_wall_roof_aserai_00
european_castle_wall_a_roof | Native | castle_wall_roof.xml | Prefabs\castle_wall_roof.xml | architecture | yes | yes | bo_european_castle_wall_a_roof_7,bo_european_castle_wall_a_roof_6,bo_european_castle_wall_a_roof_5,bo_european_castle_wall_a_roof_4,bo_european_castle_wall_a_roof_3,bo_european_castle_wall_a_roof_2,bo_european_castle_wall_a_roof_1 |  | 1.000 |  | european_castle_wall_a_roof_7,european_castle_wall_a_roof_6,european_castle_wall_a_roof_5,european_castle_wall_a_roof_4,european_castle_wall_a_roof_3,european_castle_wall_a_roof_2,european_castle_wall_a_roof_1 | DestructableComponent | reference |  |  |  | 8 | merlon_7,merlon_6,merlon_5,merlon_4,merlon_3,merlon_2,merlon_1
european_castle_wall_d_roof | Native | castle_wall_roof.xml | Prefabs\castle_wall_roof.xml | architecture | yes | yes | bo_european_castle_wall_d_roof_1,bo_european_castle_wall_d_roof_2,bo_european_castle_wall_d_roof_3,bo_european_castle_wall_d_roof_4 |  | 1.000 |  | european_castle_wall_d_roof_1,european_castle_wall_d_roof_2,european_castle_wall_d_roof_3,european_castle_wall_d_roof_4 | DestructableComponent | reference |  |  |  | 5 | merlon_1,merlon_2,merlon_3,merlon_4
european_castle_wall_c_roof | Native | castle_wall_roof.xml | Prefabs\castle_wall_roof.xml | architecture | yes | yes | bo_european_castle_wall_c_roof_1,bo_european_castle_wall_c_roof_2,bo_european_castle_wall_c_roof_3,bo_european_castle_wall_c_roof_4 |  | 1.000 |  | european_castle_wall_c_roof_1,european_castle_wall_c_roof_2,european_castle_wall_c_roof_3,european_castle_wall_c_roof_4 | DestructableComponent | reference |  |  |  | 5 | merlon_1,merlon_2,merlon_3,merlon_4
empire_castle_wall_a_roof | Native | castle_wall_roof.xml | Prefabs\castle_wall_roof.xml | architecture | yes | yes | bo_empire_castle_wall_a_roof_1,bo_empire_castle_wall_a_roof_2,bo_empire_castle_wall_a_roof_3,bo_empire_castle_wall_a_roof_4,bo_empire_castle_wall_a_roof_5,bo_empire_castle_wall_a_roof_6,bo_empire_castle_wall_a_roof_7 |  | 1.000 |  | empire_castle_wall_a_roof_1,empire_castle_wall_a_roof_2,empire_castle_wall_a_roof_3,empire_castle_wall_a_roof_4,empire_castle_wall_a_roof_5,empire_castle_wall_a_roof_6,empire_castle_wall_a_roof_7 | DestructableComponent | reference |  |  |  | 8 | merlon_1,merlon_2,merlon_3,merlon_4,merlon_5,merlon_6,merlon_7
empire_castle_wall_d_roof | Native | castle_wall_roof.xml | Prefabs\castle_wall_roof.xml | architecture | yes | yes | bo_empire_castle_wall_d_roof_4,bo_empire_castle_wall_d_roof_3,bo_empire_castle_wall_d_roof_2,bo_empire_castle_wall_d_roof_1 |  | 1.000 |  | empire_castle_wall_d_roof_4,empire_castle_wall_d_roof_3,empire_castle_wall_d_roof_2,empire_castle_wall_d_roof_1 | DestructableComponent | reference |  |  |  | 5 | merlon_4,merlon_3,merlon_2,merlon_1
empire_castle_wall_c_roof | Native | castle_wall_roof.xml | Prefabs\castle_wall_roof.xml | architecture | yes | yes | bo_empire_castle_wall_c_roof_4,bo_empire_castle_wall_c_roof_3,bo_empire_castle_wall_c_roof_2,bo_empire_castle_wall_c_roof_1 |  | 1.000 |  | empire_castle_wall_c_roof_4,empire_castle_wall_c_roof_3,empire_castle_wall_c_roof_2,empire_castle_wall_c_roof_1 | DestructableComponent | reference |  |  |  | 5 | merlon_4,merlon_3,merlon_2,merlon_1
battania_castle_wall_a_roof | Native | castle_wall_roof.xml | Prefabs\castle_wall_roof.xml | architecture | yes | yes | bo_battania_castle_wall_a_roof_1,bo_battania_castle_wall_a_roof_2,bo_battania_castle_wall_a_roof_3,bo_battania_castle_wall_a_roof_4,bo_battania_castle_wall_a_roof_5,bo_battania_castle_wall_a_roof_6,bo_battania_castle_wall_a_roof_7 |  | 1.000 |  | battania_castle_wall_a_roof_1,battania_castle_wall_a_roof_2,battania_castle_wall_a_roof_3,battania_castle_wall_a_roof_4,battania_castle_wall_a_roof_5,battania_castle_wall_a_roof_6,battania_castle_wall_a_roof_7 | DestructableComponent | reference |  |  |  | 8 | merlon_1,merlon_2,merlon_3,merlon_4,merlon_5,merlon_6,merlon_7
battania_castle_wall_d_roof | Native | castle_wall_roof.xml | Prefabs\castle_wall_roof.xml | architecture | yes | yes | bo_battania_castle_wall_d_roof_4,bo_battania_castle_wall_d_roof_3,bo_battania_castle_wall_d_roof_2,bo_battania_castle_wall_d_roof_1 |  | 1.000 |  | battania_castle_wall_d_roof_4,battania_castle_wall_d_roof_3,battania_castle_wall_d_roof_2,battania_castle_wall_d_roof_1 | DestructableComponent | reference |  |  |  | 5 | merlon_4,merlon_3,merlon_2,merlon_1
battania_castle_wall_c_roof | Native | castle_wall_roof.xml | Prefabs\castle_wall_roof.xml | architecture | yes | yes | bo_battania_castle_wall_c_roof_4,bo_battania_castle_wall_c_roof_3,bo_battania_castle_wall_c_roof_2,bo_battania_castle_wall_c_roof_1 |  | 1.000 |  | battania_castle_wall_c_roof_4,battania_castle_wall_c_roof_3,battania_castle_wall_c_roof_2,battania_castle_wall_c_roof_1 | DestructableComponent | reference |  |  |  | 5 | merlon_4,merlon_3,merlon_2,merlon_1
aserai_castle_wall_a_roof | Native | castle_wall_roof.xml | Prefabs\castle_wall_roof.xml | architecture | yes | yes | bo_aserai_castle_wall_a_roof_1,bo_aserai_castle_wall_a_roof_2,bo_aserai_castle_wall_a_roof_3,bo_aserai_castle_wall_a_roof_4,bo_aserai_castle_wall_a_roof_5,bo_aserai_castle_wall_a_roof_6,bo_aserai_castle_wall_a_roof_7 |  | 1.000 |  | aserai_castle_wall_a_roof_1,aserai_castle_wall_a_roof_2,aserai_castle_wall_a_roof_3,aserai_castle_wall_a_roof_4,aserai_castle_wall_a_roof_5,aserai_castle_wall_a_roof_6,aserai_castle_wall_a_roof_7 | DestructableComponent | reference |  |  |  | 8 | merlon_1,merlon_2,merlon_3,merlon_4,merlon_5,merlon_6,merlon_7
aserai_castle_wall_d_roof | Native | castle_wall_roof.xml | Prefabs\castle_wall_roof.xml | architecture | yes | yes | bo_aserai_castle_wall_d_roof_4,bo_aserai_castle_wall_d_roof_3,bo_aserai_castle_wall_d_roof_2,bo_aserai_castle_wall_d_roof_1 |  | 1.000 |  | aserai_castle_wall_d_roof_4,aserai_castle_wall_d_roof_3,aserai_castle_wall_d_roof_2,aserai_castle_wall_d_roof_1 | DestructableComponent | reference |  |  |  | 5 | merlon_4,merlon_3,merlon_2,merlon_1
aserai_castle_wall_c_roof | Native | castle_wall_roof.xml | Prefabs\castle_wall_roof.xml | architecture | yes | yes | bo_aserai_castle_wall_c_roof_1,bo_aserai_castle_wall_c_roof_2,bo_aserai_castle_wall_c_roof_3,bo_aserai_castle_wall_c_roof_4 |  | 1.000 |  | aserai_castle_wall_c_roof_1,aserai_castle_wall_c_roof_2,aserai_castle_wall_c_roof_3,aserai_castle_wall_c_roof_4 | DestructableComponent | reference |  |  |  | 5 | merlon_1,merlon_2,merlon_3,merlon_4
_barrier_04x04m | Native | editor_barriers.xml | Prefabs\editor_barriers.xml | marker |  | yes | bo_barrier |  | 1.000 |  | barrier |  |  |  |  |  | 0 | _barrier_04x04m
_barrier_08x04m | Native | editor_barriers.xml | Prefabs\editor_barriers.xml | marker |  | yes | bo_barrier |  | 1.000 |  | barrier |  |  |  |  |  | 0 | _barrier_08x04m
_barrier_12x04m | Native | editor_barriers.xml | Prefabs\editor_barriers.xml | marker |  | yes | bo_barrier |  | 1.000 |  | barrier |  |  |  |  |  | 0 | _barrier_12x04m
_barrier_16x04m | Native | editor_barriers.xml | Prefabs\editor_barriers.xml | marker |  | yes | bo_barrier |  | 1.000 |  | barrier |  |  |  |  |  | 0 | _barrier_16x04m
_barrier_ai_04x04m | Native | editor_barriers.xml | Prefabs\editor_barriers.xml | marker |  | yes | bo_barrier |  | 1.000 |  | barrier |  |  |  |  |  | 0 | _barrier_ai_04x04m
_barrier_ai_08x04m | Native | editor_barriers.xml | Prefabs\editor_barriers.xml | marker |  | yes | bo_barrier |  | 1.000 |  | barrier |  |  |  |  |  | 0 | _barrier_ai_08x04m
_barrier_ai_12x04m | Native | editor_barriers.xml | Prefabs\editor_barriers.xml | marker |  | yes | bo_barrier |  | 1.000 |  | barrier |  |  |  |  |  | 0 | _barrier_ai_12x04m
_barrier_ai_16x04m | Native | editor_barriers.xml | Prefabs\editor_barriers.xml | marker |  | yes | bo_barrier |  | 1.000 |  | barrier |  |  |  |  |  | 0 | _barrier_ai_16x04m
barrier | Native | editor_barriers.xml | Prefabs\editor_barriers.xml | marker |  | yes | bo_barrier |  |  |  | barrier |  |  |  |  |  | 0 | barrier
physics_body | Native | editor_barriers.xml | Prefabs\editor_barriers.xml | marker | yes | yes | bo_editor_plane |  | 1.000 |  | editor_plane_low |  |  |  |  |  | 1 | visual
stealth_box | Native | editor_barriers.xml | Prefabs\editor_barriers.xml | marker |  | yes | bo_editor_cube |  |  |  | editor_cube | StealthBox |  | System.Xml.XmlElement | 1 |  | 0 | stealth_box
editor_cube | Native | editor_contents.xml | Prefabs\editor_contents.xml | marker |  | yes | bo_editor_cube |  | 1.000 |  | editor_cube |  |  |  |  |  | 0 | editor_cube
editor_cylinder | Native | editor_contents.xml | Prefabs\editor_contents.xml | marker |  |  |  |  | 1.000 |  | editor_cylinder |  |  |  |  |  | 0 | editor_cylinder
editor_sphere | Native | editor_contents.xml | Prefabs\editor_contents.xml | marker |  |  |  |  | 1.000 |  | editor_sphere_uv |  |  |  |  |  | 0 | editor_sphere
editor_torus | Native | editor_contents.xml | Prefabs\editor_contents.xml | marker |  |  |  |  | 1.000 |  | editor_torus |  |  |  |  |  | 0 | editor_torus
editor_cone | Native | editor_contents.xml | Prefabs\editor_contents.xml | marker |  |  |  |  | 1.000 |  | editor_cone |  |  |  |  |  | 0 | editor_cone
editor_plane | Native | editor_contents.xml | Prefabs\editor_contents.xml | marker |  | yes | bo_editor_plane |  | 1.000 |  | editor_plane_low |  |  |  |  |  | 0 | editor_plane
editor_plane_tess | Native | editor_contents.xml | Prefabs\editor_contents.xml | marker |  | yes | bo_editor_plane |  | 1.000 |  | editor_plane_high |  |  |  |  |  | 0 | editor_plane_tess
editor_marker | Native | editor_contents.xml | Prefabs\editor_contents.xml | marker |  |  |  |  | 1.000 |  | editor_marker |  |  |  |  |  | 0 | editor_marker
editor_axis | Native | editor_contents.xml | Prefabs\editor_contents.xml | marker |  |  |  |  | 1.000 |  | editor_axis |  |  |  |  |  | 0 | editor_axis
camera_static | Native | editor_contents.xml | Prefabs\editor_contents.xml | marker | yes | physics/no-shape-listed |  |  | 1.000 |  | icon_camera | camera_instance | customcamera,camera_instance |  |  |  | 1 | camera_icon
water_plane | Native | editor_contents.xml | Prefabs\editor_contents.xml | marker |  | yes | bo_editor_plane |  | 1.000 |  | editor_plane_high | water_body |  |  |  |  | 0 | water_plane
manual_test_prefab_entity | Native | editor_contents.xml | Prefabs\editor_contents.xml | marker | yes | yes | bo_editor_cube |  | 1.000 |  | editor_cube |  |  |  |  |  | 4 | editor_cube
pandoras_box_usable | Native | editor_helpers_&_tests.xml | Prefabs\editor_helpers_&_tests.xml | marker |  | yes | bo_pandora |  | 1.000 |  | icon_spawn_point |  |  |  |  |  | 0 | pandoras_box_usable
spawned_item | Native | editor_helpers_&_tests.xml | Prefabs\editor_helpers_&_tests.xml | marker |  |  |  |  | 1.000 |  |  | SpawnedItemEntity |  | System.Xml.XmlElement |  |  | 0 | spawned_item
_debug_armor_pict_b | Native | editor_helpers_&_tests.xml | Prefabs\editor_helpers_&_tests.xml | marker |  |  |  |  | 1.000 |  | armor_pict_b |  |  |  |  |  | 0 | _debug_armor_pict_b
__empty_object | Native | editor_helpers_&_tests.xml | Prefabs\editor_helpers_&_tests.xml | marker |  |  |  |  | 1.000 |  |  |  |  |  |  |  | 0 | __empty_object
_plane_8x8 | Native | editor_helpers_&_tests.xml | Prefabs\editor_helpers_&_tests.xml | marker |  |  |  |  | 1.000 |  | plane_8x8 |  |  |  |  |  | 0 | _plane_8x8
icon_interest_blue | Native | editor_helpers_&_tests.xml | Prefabs\editor_helpers_&_tests.xml | marker |  |  |  |  | 1.000 |  | icon_interest_blue |  |  |  |  |  | 0 | icon_interest_blue
_decal | Native | editor_helpers_&_tests.xml | Prefabs\editor_helpers_&_tests.xml | marker |  |  |  |  | 1.000 |  |  |  |  |  |  |  | 0 | _decal
_sound_emitter | Native | editor_helpers_&_tests.xml | Prefabs\editor_helpers_&_tests.xml | marker |  |  |  |  | 1.000 |  | icon_sound | sound_emitter |  |  |  |  | 0 | _sound_emitter
adam2 | Native | editor_helpers_&_tests.xml | Prefabs\editor_helpers_&_tests.xml | marker |  |  |  |  | 1.000 |  | adam2 |  |  |  |  |  | 0 | adam2
empty_entity | Native | editor_helpers_&_tests.xml | Prefabs\editor_helpers_&_tests.xml | marker |  |  |  |  | 1.000 |  | debug_lod_mesh |  |  |  |  |  | 0 | empty_entity
trajectory_entity | Native | editor_helpers_&_tests.xml | Prefabs\editor_helpers_&_tests.xml | marker |  |  |  |  | 1.000 |  | trajectory_sphere |  |  |  |  |  | 0 | trajectory_entity
a_psys_map_birds_a | Native | editor_helpers_&_tests.xml | Prefabs\editor_helpers_&_tests.xml | marker |  |  |  |  | 1.000 |  |  |  |  |  |  |  | 0 | a_psys_map_birds_a
banner_simple_test | Native | editor_helpers_&_tests.xml | Prefabs\editor_helpers_&_tests.xml | marker |  |  |  |  | 1.000 |  | banner_test | AnimatedFlag |  |  |  |  | 0 | banner_simple_test
aaa_wall_test | Native | editor_helpers_&_tests.xml | Prefabs\editor_helpers_&_tests.xml | marker |  |  |  |  | 1.000 |  | simple_bone_box |  |  |  |  |  | 0 | aaa_wall_test
debug_lod_mesh | Native | editor_helpers_&_tests.xml | Prefabs\editor_helpers_&_tests.xml | marker |  |  |  |  | 1.000 |  | debug_lod_mesh |  |  |  |  |  | 0 | debug_lod_mesh
a_region_template | Native | editor_helpers_&_tests.xml | Prefabs\editor_helpers_&_tests.xml | marker |  | yes | bo_rock_006 |  | 1.000 |  | rock_006 |  |  |  |  |  | 0 | a_region_template
spawnpoint | Native | editor_helpers_&_tests.xml | Prefabs\editor_helpers_&_tests.xml | marker |  |  |  |  | 1.000 |  | icon_spawn_point |  | spawnpoint |  |  |  | 0 | spawnpoint
mp_spawnpoint | Native | editor_helpers_&_tests.xml | Prefabs\editor_helpers_&_tests.xml | marker |  |  |  |  | 1.000 |  | arrow_new_icon |  | spawnpoint |  |  |  | 0 | mp_spawnpoint
mp_spawnpoint_attacker | Native | editor_helpers_&_tests.xml | Prefabs\editor_helpers_&_tests.xml | marker |  |  |  |  | 1.000 |  | arrow_new_icon |  | spawnpoint,attacker |  |  |  | 0 | mp_spawnpoint_attacker
mp_spawnpoint_defender | Native | editor_helpers_&_tests.xml | Prefabs\editor_helpers_&_tests.xml | marker |  |  |  |  | 1.000 |  | arrow_new_icon |  | spawnpoint,defender |  |  |  | 0 | mp_spawnpoint_defender
performance_test_spawnpoint | Native | editor_helpers_&_tests.xml | Prefabs\editor_helpers_&_tests.xml | marker |  |  |  |  | 1.000 |  | arrow_new_icon |  | performance_test_spawnpoint |  |  |  | 0 | performance_test_spawnpoint
spr_invalid_object | Native | editor_helpers_&_tests.xml | Prefabs\editor_helpers_&_tests.xml | marker |  |  |  |  | 1.000 |  | question_mark |  |  |  |  |  | 0 | spr_invalid_object
envmap_prop | Native | editor_helpers_&_tests.xml | Prefabs\editor_helpers_&_tests.xml | marker |  |  |  |  | 1.000 |  |  | ReflectionCapturer | envmap_probe |  |  |  | 0 | envmap_prop
local_envmap_prop | Native | editor_helpers_&_tests.xml | Prefabs\editor_helpers_&_tests.xml | marker |  |  |  |  | 1.000 |  |  | ReflectionCapturer | envmap_probe |  |  |  | 0 | local_envmap_prop
icon_man | Native | editor_helpers_&_tests.xml | Prefabs\editor_helpers_&_tests.xml | marker | yes | physics/no-shape-listed |  |  | 1.000 |  | icon_man | StandingPointWithWeaponRequirement | ammoload,aiwaypoint | System.Xml.XmlElement |  |  | 1 | icon_man
icon_camera | Native | editor_helpers_&_tests.xml | Prefabs\editor_helpers_&_tests.xml | marker |  |  |  |  | 1.000 |  | icon_camera |  | cameraHolder |  |  |  | 0 | icon_camera
Navigation_Mesh_Deactivator | Native | editor_helpers_&_tests.xml | Prefabs\editor_helpers_&_tests.xml | marker |  |  |  |  | 1.000 |  | pandora | NavigationMeshDeactivator | navigation_mesh_deactivator |  |  |  | 0 | Navigation_Mesh_Deactivator
adam_0 | Native | editor_helpers_&_tests.xml | Prefabs\editor_helpers_&_tests.xml | marker |  |  |  |  | 1.000 |  | body_male_a,feet_male_a,head_male_a,hands_male_a |  |  |  |  |  | 0 | adam_0
adam_idle | Native | editor_helpers_&_tests.xml | Prefabs\editor_helpers_&_tests.xml | marker |  |  |  |  | 1.000 |  | adam_idle |  |  |  |  |  | 0 | adam_idle
volume_box | Native | editor_helpers_&_tests.xml | Prefabs\editor_helpers_&_tests.xml | marker |  |  |  |  | 1.000 |  | volume_box | VolumeBox |  | System.Xml.XmlElement |  |  | 0 | volume_box
checkpoint | Native | editor_helpers_&_tests.xml | Prefabs\editor_helpers_&_tests.xml | marker | yes | physics/no-shape-listed |  |  | 1.000 |  | volume_box,arrow_new_icon | VolumeBox | best_target_point | System.Xml.XmlElement |  |  | 1 | best_target_point
sound_reverb | Native | editor_helpers_&_tests.xml | Prefabs\editor_helpers_&_tests.xml | marker |  |  |  |  | 1.000 |  |  | reverb_instance |  |  |  |  | 0 | sound_reverb
primitive_cube | Native | editor_helpers_&_tests.xml | Prefabs\editor_helpers_&_tests.xml | marker |  | yes | bo_editor_cube |  | 1.000 |  | editor_cube |  |  |  |  |  | 0 | primitive_cube
prt_border_probe | Native | editor_helpers_&_tests.xml | Prefabs\editor_helpers_&_tests.xml | marker |  |  |  |  | 1.000 |  | soft_border_column |  | sh_border_tag |  |  |  | 0 | prt_border_probe
scene_leveler | Native | editor_helpers_&_tests.xml | Prefabs\editor_helpers_&_tests.xml | marker |  |  |  |  | 1.000 |  |  | SceneLeveler |  |  |  |  | 0 | scene_leveler
caravan_test_prop | Native | editor_helpers_&_tests.xml | Prefabs\editor_helpers_&_tests.xml | marker | yes | yes | bo_merchandise_hides_b,bo_merchandise_gold,bo_bd_basket_aserai_d,bo_bd_basket_aserai_c,bo_bd_basket_aserai_a,bo_market_apple_crate,bo_crate_a,bo_shop_prop_merchantleather_b,bo_shop_prop_merchantleather_c,bo_bd_sack_b,bo_bd_sack_c,bo_bd_sack_a,+2 more |  | 1.000 |  | merchandise_hides_b,merchandise_iron_a,merchandise_gold,bd_basket_aserai_d,bd_basket_aserai_c,bd_basket_aserai_a,market_apple_crate,crate_a,camel_saddle_a,shop_prop_merchantleather_b,shop_prop_merchantleather_c,bd_sack_b,+21 more | TacticalPosition | b,shop_prop,c,caravan_animal_spawn,caravan | System.Xml.XmlElement |  |  | 8 | merchandise_gold,bd_basket_aserai_a,crate_a,bd_basket_aserai_c,shop_prop_merchantleather_c,bd_sack_a,shop_prop_merchantweavery_linen_c,caravan_animal_spawn_point,CaravanTacticalPosition
